START	END	STRAND	Lelandais log2 chip-seq 2
1152762	1152845	+	1.7856337192024698
1153568	1153891	+	1.7856337192024698
1155512	1154025	-	0.06608919045777244
1159199	1156224	-	0.6418648919556332
1159993	1161768	+	-0.3173408253917105
1165391	1162128	-	0.11103131238874395
1167456	1168163	+	0.5111612003110395
1168537	1168432	-	0.9429189047927325
1171209	1169818	-	0.5763493704164482
1184212	1185195	+	0.29483443400508713
1186011	1187753	+	0.8981203859807864
1188889	1188014	-	0.2503233540842398
1191555	1189261	-	0.3316214910912063
1192017	1193624	+	0.9095847047777817
1194600	1195535	+	-0.013056152825446388
1196584	1195802	-	-0.07179068306801013
1198212	1197205	-	2.396658969963989
1199934	1200518	+	-0.2370391973008493
1201583	1200966	-	0.6737717676790123
1201918	1204275	+	-0.16635838642212
1204665	1206017	+	0.2882449686310738
1206621	1207109	+	0.8994731240460356
1207824	1210289	+	0.6240320653997485
1211027	1214062	+	1.2155060357512082
1215450	1214197	-	-1.1104239896936505
1216079	1217584	+	-0.6814704815745025
1218012	1218896	+	0.07400058144377678
1219220	1220302	+	-0.07400058144377693
1221611	1220487	-	0.038819248890528193
1225334	1224345	-	-4.6865005271832185
1235695	1240743	+	-0.3219280948873623
1244168	1240830	-	0.39366384848627684
1245596	1246573	+	-0.12553088208385899
1250857	1246877	-	-1.8395353278067539
1254094	1252736	-	0.17364808748502975
1256370	1256990	+	0.25298074116987085
1258451	1260457	+	0.36737106564852945
1262452	1260998	-	0.4214637684382767
1264606	1262741	-	0.09310940439148147
1265863	1267989	+	0.09310940439148147
1268294	1269226	+	-0.5936797178222651
1270024	1269506	-	1.87560913776281
1270892	1271557	+	1.87560913776281
1272625	1273392	+	0.3625700793847084
1274423	1273806	-	0.9135852481825267
1277127	1274914	-	-0.34444553144879
1277987	1279273	+	-0.34444553144879
1281027	1279321	-	-0.6296315500548845
1282797	1281709	-	0.9354597478052895
1286134	1283966	-	-0.1926450779423959
1291683	1294496	+	-0.37381483655233083
1294309	1293869	-	0.21299372333419844
1297775	1301002	+	0.26848883592590195
5931	736	-	0.7715228162025746
13744	13316	-	0.8123729968242287
27536	17811	-	0.20298702216385484
32461	36618	+	-4.754887502163468
37778	36723	-	0.0
39584	38421	-	-0.07716786052245997
40869	40198	-	0.7398481026993275
41387	42092	+	-0.21089678249861854
42659	46774	+	0.7398481026993275
50097	46999	-	0.09729720135491479
52187	52912	+	0.5101947323191841
53395	54774	+	0.4513793463425642
57239	55122	-	1.584962500721156
61048	58025	-	-1.0130561528254465
62442	61771	-	-1.386058432307078
65336	66130	+	-0.2779847472997654
71394	72710	+	0.925999418556223
75253	75780	+	2.15726176617656
77798	80341	+	-4.104336659814735
83050	80936	-	1.020272395026261
85126	86757	+	0.2302976194217942
87330	88079	+	1.1619674796633932
88807	92241	+	-0.2630344058337938
95081	92346	-	1.0165511762638477
95845	96765	+	1.290779396316698
97503	99524	+	1.674460651560259
100545	103028	+	1.8828386557672512
105503	104706	-	0.639597757298002
106888	106031	-	1.232660756790275
108492	107233	-	1.049147649329088
108801	109826	+	-0.19104829300806642
110287	110216	-	1.163285804079277
111552	111995	+	0.20546911829997958
112612	113733	+	0.34444553144879
114185	115612	+	0.5117135186905176
118295	115884	-	0.2751798356958832
119978	119691	-	-0.01861567816734691
120342	120109	-	0.13058410981014443
122716	123333	+	0.6966078565500652
130355	123897	-	0.511252814538147
133129	134274	+	0.9668331360648007
134605	134535	-	1.7086094416201805
136394	135948	-	0.6064635699320784
138123	136726	-	0.5652801348594565
138701	139099	+	1.1410923192345996
139739	142723	+	0.5652801348594565
143206	144831	+	0.40053792958372886
145708	147288	+	0.16992500144231237
147817	148572	+	0.014075185211722742
150109	148931	-	-0.7243655573865727
152499	151156	-	0.786404526900711
153155	153628	+	0.5253195542937544
154269	154350	+	1.8048696586680097
154715	157552	+	2.158503822362487
158120	161764	+	0.9532057885210589
163809	161992	-	0.0
164254	165225	+	0.911644125579153
166747	165596	-	1.6142568075151944
167209	171099	+	1.4150374992788437
172158	171217	-	0.96994276614382
173590	172658	-	0.6835263352047456
176421	176894	+	0.1336784352319693
177418	177331	-	1.5604679388004077
178104	181547	+	1.8966892827577042
181974	182046	+	1.7531171067506164
182446	182135	-	-0.07847405802308484
182580	183944	+	1.790991475848717
185589	184249	-	0.6202955738334369
186348	187856	+	0.19744606420621716
198971	200278	+	-3.0
208720	209799	+	-0.2197812078799099
210095	210024	-	2.473931188332412
212208	212366	+	0.02696704760026936
213115	213789	+	0.06894735371749147
214807	214016	-	-1.0356239097307214
216150	217706	+	-0.37685430539095593
218410	218510	+	1.4694852833012202
220700	224563	+	-0.12691211248221962
225386	226894	+	1.0489096004809466
227996	230269	+	-0.0733731863302192
230615	231470	+	-0.4576818366873375
231837	234998	+	0.346922474354232
237127	235616	-	-1.0117771677763536
242389	240413	-	-0.20218885061326677
243489	244889	+	-0.20218885061326677
245464	246357	+	0.23815973719476458
247494	246556	-	0.44745897697122117
251438	248319	-	1.060372617979482
252110	253741	+	-0.5112528145381469
255052	257757	+	1.1730647089728796
259740	258070	-	0.694110115204409
260695	260207	-	0.8479969065549501
260991	261722	+	0.694110115204409
262047	263174	+	0.8479969065549501
265055	263346	-	0.9168060644736015
266032	268134	+	0.9168060644736015
268778	269401	+	1.4766506896860045
270033	270770	+	0.8791456051256141
271597	272883	+	-0.2119758053911096
273501	273166	-	0.46356739320650253
273966	274838	+	0.46356739320650253
276934	274928	-	1.5920172582551066
280524	278611	-	-0.8976382823703223
292745	291813	-	0.3344190390705593
295794	296879	+	0.5106151592610748
299156	297555	-	0.9351488556500321
300308	300988	+	0.9351488556500321
302012	303094	+	1.0616923224062418
305846	303525	-	-0.17467853141294698
308346	306589	-	0.4556794837761897
311707	309320	-	0.14201900487242788
312371	315100	+	0.024874668639029162
317723	315159	-	1.3100213282031883
317998	319377	+	1.4385730137396329
319856	320404	+	-0.49410907027004275
321922	322611	+	-0.27485984123058343
324082	322823	-	0.7004397181410922
324952	327627	+	0.7004397181410922
328253	328041	-	1.0926492879656746
329039	330334	+	-0.049753035197099615
332939	330885	-	0.7979562240553545
334192	337593	+	0.7979562240553545
339934	337796	-	-0.6809315592518783
340320	341900	+	0.20780488511340164
344684	342831	-	0.310787537282162
345797	345165	-	2.852136636915874
346700	348784	+	2.852136636915874
349506	348799	-	1.7341059400269656
349871	350788	+	0.5338236517293553
351673	350948	-	0.5801932565732842
352032	354179	+	0.36642755505422225
355885	354287	-	0.9281070815182143
358586	356238	-	0.12755004972051084
360022	360777	+	0.12755004972051084
365954	361122	-	1.5915351546446423
367003	367563	+	1.5915351546446423
368034	368645	+	1.1332665308634642
370531	368792	-	-0.47393118833241243
371701	370778	-	0.5673684407064181
373120	371999	-	0.523561956057013
374784	376577	+	0.7563309190331374
378830	379930	+	1.0984037040609944
381508	380669	-	0.4116308978355945
381919	383271	+	0.26918663281538896
384464	383517	-	-0.1036226310741573
388558	384929	-	0.7800343160580921
388777	389391	+	0.6890709040618948
389484	391679	+	0.7800343160580921
392060	393520	+	0.5367534076785364
396866	393600	-	0.17799830197799443
397339	399729	+	-0.4791678366985595
400390	403020	+	0.7665098697802215
407443	403100	-	0.16827148258979868
408303	407836	-	0.4833222388453186
409351	408701	-	0.2778531205453391
413463	410092	-	0.09386692346422232
416843	414375	-	3.349652577832318
417681	419717	+	3.349652577832318
422297	419874	-	0.9131225493200332
422571	424460	+	0.3637482705819895
424972	425366	+	0.1332665308634641
426695	428518	+	0.7969081346224884
433782	428701	-	0.9765410271760111
435271	434489	-	-0.2985234905524187
436865	436416	-	0.9772799234999165
439813	437192	-	0.2186402864753403
440385	441152	+	0.11042398969365065
442660	443025	+	0.4578505828178169
446411	443677	-	-0.6432076417571096
447687	447274	-	1.5532536409938182
448634	448143	-	-0.05810295456356828
452880	450952	-	-1.0801703486839833
461519	463432	+	-0.1979393776119089
465562	463751	-	-0.84799690655495
468561	466897	-	0.8871059435940665
471245	474151	+	-0.9088521119418046
475686	474277	-	0.15965666598848513
476407	478170	+	0.6076825772212396
478686	478973	+	1.0937821463206172
482226	479287	-	1.0789513413948217
484447	482705	-	-0.7725895038969276
487312	484823	-	0.6096245549554254
490663	487865	-	0.7852611512069874
492477	491185	-	0.060372617979481846
493490	492759	-	0.013296822613457873
493841	494344	+	0.060372617979481846
498694	495023	-	-1.7813597135246597
501010	499667	-	-0.3661278987978974
503775	501511	-	0.01630181232910064
505250	504465	-	0.9645511639957103
505910	506827	+	1.1039509640389082
507329	507045	-	0.9789383844721704
507792	510683	+	0.9789383844721704
512580	510907	-	2.0181018063753107
516722	513759	-	0.8570420461579571
517372	517902	+	0.7678265578709667
518978	518055	-	0.8194277543581792
519292	521643	+	1.4234990780270398
523090	521846	-	1.2261348230222646
523764	523561	-	0.10612835086134315
524088	526475	+	1.2261348230222646
528417	526735	-	1.2385120866997248
528957	531554	+	2.009460329249066
531918	533084	+	0.920272807529266
533791	534585	+	0.21021770739034584
536655	534787	-	3.4976427768798812
537360	538496	+	3.4976427768798812
539203	540558	+	-0.24935946893671726
541185	542444	+	0.6610167409329075
542849	543973	+	0.7752937128253056
544410	545333	+	0.5582945502590763
546017	550366	+	0.7315111640740981
550938	551963	+	-0.10791533916688766
553653	552334	-	0.5405683813627028
554478	554284	-	0.784271308944563
554702	554508	-	0.784271308944563
555087	556300	+	0.5405683813627028
558692	556881	-	0.4639470997597903
560045	559230	-	1.4430518754484405
560501	560572	+	1.4430518754484405
563986	560846	-	1.1768777620840791
566905	564488	-	1.771992979166126
567590	567661	+	1.2357714511376476
568070	568678	+	1.771992979166126
571300	568886	-	0.7835081801032363
571776	573317	+	0.7835081801032363
573804	575231	+	0.2566366346356433
576640	575477	-	1.0452292539929977
579056	577023	-	0.3964218211114969
580753	579578	-	1.2770464962065182
582506	581274	-	0.6214883767462703
583291	584652	+	0.6455692654253082
585066	585383	+	0.39301119294884496
587210	586200	-	1.7083964419694353
588286	587870	-	6.058978550971824
589013	589756	+	6.058978550971824
591812	590178	-	0.6444163509313986
592217	591903	-	0.2048197918884982
592516	593511	+	0.6444163509313986
595319	593547	-	0.6496681901089715
595669	596184	+	0.26546114322833386
597451	596534	-	2.028289044431424
599030	600070	+	2.028289044431424
601578	600658	-	2.7031439270694704
602208	602948	+	2.7031439270694704
603949	603461	-	0.17314890231659863
604256	605584	+	0.32956815708949433
606070	606546	+	0.6232325176488734
607008	608132	+	1.368283730579102
609168	608227	-	0.34564416386117
609615	611210	+	-0.08746284125033943
611449	611607	+	0.9027027986450852
612433	614511	+	1.488747185461853
615765	619823	+	0.009398698002249559
621731	628366	+	-1.978626349207433
628965	629975	+	-0.4671260104272979
632361	630145	-	0.34444553144879
633758	632841	-	3.8275516360444315
635740	635812	+	1.8268510976834014
639219	638173	-	0.6658824961047236
651511	652161	+	-1.5184670889342495
653901	652387	-	0.1594782140071965
654937	659505	+	-6.087462841250339
660330	659623	-	0.49552741713921167
660823	661854	+	0.49552741713921167
662250	663698	+	0.22948184612276717
666988	664295	-	-0.8716759030244607
669527	669150	-	0.7414669864011469
675547	672704	-	-0.7646219370690716
679098	677581	-	0.3965174113080459
680245	681063	+	0.3965174113080459
682823	681921	-	-1.8524428115861422
693250	694602	+	0.4966759683032012
695130	696308	+	0.8185531286624681
697563	699458	+	1.609794353701092
701186	701650	+	0.2672838788351518
702461	703948	+	0.9757524537533226
704913	704527	-	-0.7333543406138273
707044	705599	-	0.16600995143892933
709081	708815	-	0.6650157522871913
710007	710756	+	-0.9643760902692788
711681	712106	+	0.37136702762186724
714168	712402	-	-0.10469737866669322
715056	716858	+	-0.10469737866669322
718463	717030	-	-0.03316686393519929
719259	719053	-	1.968183552738335
719666	719593	-	1.6528665652229597
720723	725330	+	1.8594016698271996
728331	728999	+	1.5590838688955508
730754	732433	+	0.6332176693283772
732956	734599	+	-0.15362318911321182
735080	736021	+	-0.021859433963739322
736479	736255	-	0.31366047890376186
737748	739502	+	0.31366047890376186
741322	739754	-	0.9749090190371695
743709	741735	-	0.2747568908583352
744800	745495	+	0.2747568908583352
749012	745599	-	-1.6520766965796931
750307	752793	+	-1.0258400049352596
754333	755529	+	0.9573556625915063
758073	756016	-	-0.18947779886371285
759283	758294	-	0.35614381022527536
760731	759865	-	1.0
761178	762494	+	0.8802607557259045
763580	766066	+	-0.7725895038969276
766769	767890	+	0.7204774713776372
769035	770135	+	0.5433615962543832
771870	773786	+	-0.012711051749554007
774681	776336	+	1.8115549105868896
778025	776762	-	-0.045087889528538046
780873	779554	-	-0.46097378344570283
782195	782392	+	-0.46097378344570283
783833	782790	-	1.0121747139461021
785117	784296	-	-0.13070369164459367
785872	786510	+	-0.13070369164459367
787591	786578	-	0.1145597642628557
788067	788813	+	0.40406638145784074
789289	790749	+	1.0155968550510186
792187	790871	-	-1.117569596381176
791901	791963	+	0.4314880200594379
793968	795260	+	-0.15200309344504997
795787	797073	+	0.013296822613457873
797740	797318	-	0.5779760704050493
800684	798351	-	-0.47804729680464425
800960	801430	+	0.645083493158727
804102	801526	-	0.31120168829430384
805291	806556	+	0.31120168829430384
806834	807397	+	0.2751798356958832
808650	807622	-	0.5324950808270206
808974	810026	+	0.7946810920224935
810529	812049	+	0.6459919341187159
815453	812163	-	1.0655883416275769
815818	817236	+	0.16573720447887885
817664	818851	+	0.4854268271702417
820047	818968	-	0.921612101315284
820507	822054	+	1.078002512001273
823699	822605	-	0.7208459288029292
825181	824237	-	0.2527660703799667
829066	828380	-	1.1033397496926847
835725	833821	-	0.8646481471051138
837713	837393	-	0.5130695822393705
838499	838293	-	-0.9364348712225339
840211	840283	+	1.9937680462884857
843801	840409	-	0.308752706139629
845021	845980	+	0.6938968722743203
847238	846285	-	0.6566982543200707
847607	849313	+	0.42449782852791
850993	849743	-	0.937415462621977
851925	855125	+	0.49595749466241135
856489	857475	+	0.30485458152842093
858202	858999	+	0.4064243689741357
861443	859653	-	-0.014646775964401339
863297	864124	+	-0.2074420798704764
867249	864319	-	1.7764436455299162
868116	868188	+	1.681698287518587
868378	869430	+	1.7764436455299162
870174	869521	-	0.47107153419317166
870890	870612	-	0.9649530529007992
871204	871419	+	0.47107153419317166
871816	871887	+	0.6543558361388302
872205	874139	+	0.9649530529007992
875742	875861	+	0.3025627700204313
877103	878506	+	0.6855664416595619
879627	880774	+	0.32347025969576776
882447	880993	-	0.2653445665209948
883439	882891	-	1.1362043835983113
886271	883836	-	0.27207954543680074
888533	886827	-	0.23336353915745106
889393	889507	+	0.4209867656100302
890479	889774	-	-0.08979667035064569
891458	891850	+	0.08658768499609071
892910	892503	-	-0.12889773318225764
894198	900467	+	-0.12889773318225764
901219	905289	+	-0.5145731728297583
906077	907132	+	0.04102726826005464
908806	907586	-	1.0
909154	910155	+	-0.43231549071067926
912927	910339	-	0.8430939450275495
913323	914903	+	0.8430939450275495
915893	918394	+	-0.6468902498643582
919461	918700	-	-0.23078020682916706
920552	920067	-	-0.2094533656289497
923699	920859	-	0.5970353330217312
924518	924096	-	0.523561956057013
924898	926130	+	0.5970353330217312
926880	927302	+	1.0655883416275769
928917	928396	-	1.2022427217150407
930630	930842	+	1.2022427217150407
931048	932205	+	0.3747447933308107
932629	933567	+	-0.7269815055935842
934441	934662	+	-0.6943737174417383
935434	935649	+	0.3289485225651347
936688	936615	-	1.6217423499959165
937224	938030	+	1.709717531729103
939430	938288	-	-0.14295795384204296
940058	946312	+	-0.14295795384204296
946654	948420	+	0.6924909650256013
949755	948661	-	1.8453227722566248
950162	950089	-	1.8453227722566248
952133	953113	+	0.8498596505721397
954476	954111	-	0.14886338591448278
954860	958519	+	0.26734739870487645
959936	958734	-	0.4457997530495308
960646	961200	+	0.2770073483863982
964635	961540	-	-0.7948855700953877
965072	967564	+	0.2569083030369522
969375	967618	-	-0.6040713236688607
969835	973416	+	-1.066273219419166
973872	975743	+	-1.1733316028855618
977194	976256	-	0.8155754288625726
979515	980879	+	0.49118035440053925
982861	981008	-	0.5013045716742465
983369	984685	+	-1.453172628165615
985487	984786	-	0.13750352374993502
985819	986985	+	0.2954558835261713
987127	987236	+	-1.0619277491432018
988139	989581	+	-0.6945869918956543
990377	991912	+	-0.01187410028829178
992353	994893	+	1.418952549282227
995425	996345	+	-0.13124453327825267
997740	996457	-	0.5815478363083917
997847	999319	+	0.6026645024546152
1001748	999571	-	0.9253026327223989
1003238	1002225	-	-0.07214978575583542
1004824	1003976	-	1.0697702783041743
1007875	1006160	-	-0.28273020717471353
1010390	1008408	-	1.188761643455168
1011594	1011664	+	1.5887741146711751
1014256	1016889	+	-0.242360837569044
1018071	1018406	+	0.47022041454815244
1020069	1019755	-	0.4450322395766813
1020856	1021956	+	0.36040224270199805
1022580	1022510	-	2.0
1023037	1022966	-	1.6011727279024153
1023843	1023487	-	0.6382607268812052
1024207	1025439	+	0.8052716075571149
1027637	1025472	-	2.0542323116837053
1028044	1027973	-	2.113062664486636
1029031	1030233	+	2.07231420481589
1030535	1030465	-	2.0098928047584317
1030941	1031375	+	2.225488334629413
1031706	1033127	+	1.2451124978365313
1034402	1033560	-	0.6296315500548846
1034737	1036026	+	0.9340024412257599
1036520	1041556	+	0.6855664416595619
1044270	1041796	-	0.1857455189247113
1045608	1046138	+	0.9878252860538979
1046657	1048744	+	0.5124500009367883
1049875	1048895	-	0.9751253313609706
1050197	1050445	+	1.4943599519402495
1051818	1050844	-	0.3350691945754286
1052444	1054675	+	0.3350691945754286
1056009	1054843	-	0.9059565100848622
1056272	1057123	+	-0.3219280948873623
1057762	1059915	+	-0.10691520391651191
1064342	1068697	+	0.0
1069785	1071011	+	0.3468027635263918
1072242	1073696	+	0.5018212654209103
1074420	1074824	+	0.5508142783093104
1075660	1075845	+	0.36528446408174414
1077711	1076197	-	-0.8447217745220892
1079995	1078634	-	1.224873410840203
1081442	1081371	-	1.958251017527075
1084445	1088695	+	0.1012833358371817
1092339	1089283	-	1.1894777988637129
1094040	1092916	-	1.222392421336448
1096501	1095287	-	0.914270125974116
1097625	1097104	-	0.5412411232918384
1100261	1098507	-	0.9777471931528723
1100910	1102043	+	0.9777471931528723
1104847	1102310	-	1.8436579708306127
1105731	1105817	+	1.7895161162199158
1107359	1105986	-	1.1760772284239076
1108514	1107675	-	3.377625900290748
1109785	1109027	-	1.5615985076556458
1112351	1111686	-	0.9140267768901471
1113678	1114577	+	-0.9502469648029004
1115895	1117763	+	0.49923262669527235
1119611	1117959	-	0.951905711798955
1120163	1122079	+	0.951905711798955
1124199	1122271	-	1.7218981460772644
1125994	1124945	-	-0.09868427485940681
1127550	1126417	-	0.5685680624704875
1129742	1128132	-	1.3219280948873624
1131528	1134824	+	0.42449782852791
1135763	1135086	-	0.8786937037778665
1136146	1137753	+	1.4075038265934363
1139528	1140958	+	-0.3316214910912064
1141710	1142501	+	0.9865794842376783
1144084	1143044	-	1.222392421336448
1144556	1145230	+	0.9562786225706821
1146569	1145541	-	0.4222330006830478
1150311	1147396	-	0.6828098241193009
1158585	1151884	-	0.2916035580305647
1160783	1159230	-	0.37756279386018105
1161754	1161221	-	0.682029918681321
1163087	1162266	-	1.1505596765753814
1164480	1163497	-	0.25328642928223155
1164869	1165025	+	1.1505596765753814
1165380	1166753	+	0.25328642928223155
1169041	1167086	-	1.0230836131130412
1170327	1171610	+	1.0230836131130412
1173724	1171649	-	0.7964666059148681
1174217	1174681	+	-0.8328900141647417
1175711	1175925	+	-0.26918663281538907
1176224	1177060	+	-0.9344116583724232
1178225	1177299	-	-0.6214883767462701
1179725	1178883	-	0.6690267655096308
1180912	1180076	-	0.8282336517335201
1181336	1182037	+	-0.6387337571621369
1184182	1182455	-	0.6563471339579215
1185144	1184854	-	0.5910370151308406
1187054	1192240	+	2.7467135707177683
1193481	1192381	-	-0.36257007938470825
1194051	1196576	+	-0.8339900485610707
1197228	1198547	+	0.9078817980115687
1199371	1200135	+	0.070389327891398
1203459	1200406	-	1.1018796140192137
1204120	1205220	+	1.1018796140192137
1205606	1206664	+	0.3774740863223605
1208280	1206892	-	0.09310940439148147
1210331	1208700	-	0.5360529002402098
1212543	1210795	-	1.4498029174395206
1213107	1213178	+	1.1643868179008823
1213420	1215114	+	1.4498029174395206
1215533	1220125	+	-0.9188632372745945
1221234	1222364	+	-0.6338721012021025
1222937	1224250	+	-0.11150831521699037
1226920	1230090	+	-0.0648511443499679
1231352	1230393	-	0.21205047711498903
1232015	1235233	+	0.8610235868511896
1236335	1238776	+	3.571976859126676
1239169	1240692	+	-2.3074285251922473
1242457	1240790	-	0.9910668752299923
1243194	1245020	+	0.9910668752299923
1245685	1250064	+	0.1338557467347907
1250362	1250290	-	1.4150374992788437
1251723	1250713	-	1.1667784461254485
1254659	1252182	-	0.8945068711526862
1255614	1254904	-	0.439912167917873
1256421	1260851	+	0.439912167917873
1261571	1263310	+	0.6076825772212396
1264420	1269150	+	-0.625151590836855
1269859	1272402	+	0.8365012677171206
1274346	1272751	-	0.21842351913350247
1274920	1277862	+	0.40551472516033715
1278344	1279099	+	1.118181426348314
1279776	1282103	+	0.958777337273487
1288688	1282266	-	0.6398244357556746
1289133	1291118	+	0.12417941122072992
1291952	1291224	-	1.682809824119301
1293574	1292693	-	0.6361878240763293
1294297	1297674	+	0.9941234336633308
1298540	1299292	+	0.8875252707415875
1300023	1301249	+	1.5488932460136344
1301722	1302726	+	0.2279519466783486
1303778	1302987	-	0.645335118700638
1308044	1304574	-	0.47804729680464414
1309946	1308681	-	0.623851514114751
1310968	1315164	+	0.623851514114751
1324210	1315265	-	1.1154772174199359
1324754	1326529	+	0.8402195559632307
1328835	1327111	-	1.0795672573183184
1329467	1330825	+	0.5849625007211562
1331972	1331112	-	0.9299902787522575
1332269	1333105	+	1.6662626028230043
1333884	1336559	+	0.65422516315827
1338134	1336938	-	0.7369655941662062
1340732	1338558	-	1.1730647089728796
1342781	1341087	-	1.547729594522181
1343775	1343848	+	1.4401095212356765
1346914	1344233	-	0.9190800046164326
1348248	1347340	-	0.5775450291586732
1349053	1348769	-	0.02290040211007883
1349621	1349271	-	0.9506119730378365
1352229	1352699	+	0.03476541816067663
1353845	1353174	-	0.7139489414412342
1355047	1354163	-	0.11547721741993588
1355504	1358455	+	0.7139489414412342
1358775	1359386	+	0.7833760591231644
1360085	1361788	+	0.5090136474878577
1363981	1361933	-	0.46428101829869295
1366806	1364386	-	0.4301443916690521
1367073	1367366	+	-0.4982508675278254
1368082	1367783	-	1.1513093232749654
1369783	1368557	-	0.043392595513380684
1370285	1371082	+	0.42285700373814306
1371568	1372749	+	0.8445454813660208
1373662	1373063	-	0.524661990453342
1375838	1374165	-	1.0917425686275757
1377010	1376507	-	1.3396300966208214
1377787	1378776	+	0.24100809950379498
1381906	1379249	-	1.7416880044086094
1382623	1384425	+	1.7416880044086094
1386175	1384862	-	0.5981378894688895
1386648	1389983	+	0.6480146712564578
1390341	1393190	+	1.0258400049352596
1393531	1394088	+	1.3830036716391305
1394489	1395160	+	0.7198920808072646
1395706	1396878	+	0.6750378450230045
1397800	1400046	+	1.0477531314483683
1405225	1402112	-	0.05771549785628744
1406401	1408602	+	0.05771549785628744
1409363	1408752	-	-0.22239242133644802
1410261	1411982	+	0.39854937649027483
1412921	1412199	-	1.1502426355806128
1413789	1414637	+	0.5111612003110395
1415321	1416664	+	0.24951959935931228
1418408	1420147	+	0.23181567522307372
1422721	1420781	-	-1.2756344426134274
1426694	1431586	+	0.060754031079096237
1436026	1439133	+	0.25715783949712445
1441319	1439574	-	1.0660891904577725
1448197	1444790	-	3.481201793333877
1446567	1446322	-	3.451197162574262
1448584	1448427	-	3.835688086702814
1448887	1448600	-	3.835688086702814
1450786	1448987	-	2.378109698134018
1452956	1453076	+	1.7969337458817694
1454265	1454600	+	0.2051903312615095
559	2	-	-6.321928094887363
14404	11636	-	-1.3349842477128087
22039	23691	+	1.9302116698431377
25221	24106	-	0.01449956969511517
27207	26473	-	0.9574395377719542
28137	30434	+	0.9574395377719542
31665	30628	-	0.09463687413807527
33173	32100	-	0.5283789723547887
33549	38396	+	0.2527660703799667
39072	38758	-	0.43969955351311285
39196	40284	+	-0.4376862382240441
46181	40767	-	0.24643789530309895
49330	53538	+	0.35973012759974676
53938	55200	+	1.0748872116309918
55675	55412	-	0.5719063478957098
56009	56707	+	-0.6853643976789937
57126	58961	+	0.5719063478957098
59723	59097	-	-0.9881258997117083
63385	60245	-	0.3940197180097609
65470	63827	-	-0.0995356735509144
66078	67787	+	0.610725596786238
68018	69001	+	0.5895352305109803
70659	73721	+	0.23319917629303089
74369	76687	+	0.21150410519371185
78077	76881	-	0.9679387907677015
78392	79429	+	1.156275939930461
81101	79782	-	-0.28317205140487006
81930	82796	+	-0.13882770469731676
83656	82968	-	-0.01105518850899579
85422	84109	-	0.7484612330040356
86290	89556	+	0.7484612330040356
91057	90755	-	1.1341652383247125
91268	92035	+	0.3271647432535096
93206	95191	+	0.3348671505948605
96373	95426	-	0.09575898280543073
96799	97056	+	0.40880554556732934
98599	97304	-	-0.1647447623366322
99946	100296	+	0.6100534816839867
102735	106646	+	-1.253756592245783
107617	106985	-	1.6225592873788077
107989	109311	+	1.5674750739923151
115548	109609	-	2.0656436162407474
116503	116605	+	1.9249370510259722
117010	117579	+	2.0656436162407474
118018	120105	+	0.23367234620245075
121178	120294	-	1.106915203916512
122782	121796	-	0.01576731585831655
127094	123429	-	-0.4093909361377018
131016	131990	+	-1.1699250014423124
136682	132330	-	-0.37685430539095593
138729	137725	-	-0.16992500144231246
139130	141289	+	1.2200484808681489
143315	141519	-	-3.502500340529183
146641	144593	-	0.2569083030369522
148187	147015	-	0.7004397181410922
150079	148547	-	1.3289485225651347
150584	152002	+	1.316027493447678
153430	153969	+	0.5790132343899698
155052	159335	+	-0.24935946893671726
162646	159500	-	0.7979562240553545
164428	166683	+	0.4150374992788437
167313	168917	+	0.41990325445066
170175	170609	+	1.0221389772692484
173900	171045	-	0.7198920808072646
175595	174378	-	0.46421034126054594
176896	175916	-	0.9380131131042991
177667	178320	+	0.6607939136808021
178619	178690	+	1.2064508774674263
178971	180869	+	1.9506722876364315
183079	181274	-	2.026279324798849
185485	184085	-	1.0862323976440789
186088	187731	+	1.3509766273978607
190675	187841	-	0.7574296967259219
193696	192389	-	0.26946067499322673
197743	201900	+	-1.5360529002402097
203616	208115	+	0.506959988719883
208704	210980	+	0.9244489669928233
211439	214294	+	0.3514723705013778
216605	215340	-	1.1995059919920303
217235	217690	+	1.0321804057491497
220760	219813	-	0.5200070588803862
229039	228017	-	0.5675594544597109
232780	234810	+	-0.5459683691052926
237735	234892	-	0.06817150264157924
240875	238113	-	0.7538394127306024
241386	243596	+	0.7538394127306024
243827	244951	+	0.15696934633839948
245581	244928	-	0.202492863898743
245848	250293	+	0.2026291665150179
251271	250402	-	0.9148833863620492
253472	251658	-	0.5930903816045565
254827	254024	-	0.8556100906648252
257236	255200	-	1.2072326141654424
257734	258735	+	-0.1364191982265951
259833	259132	-	1.1330882332619412
263308	261290	-	-0.21041977967037187
265449	264202	-	-0.34103691783506696
269635	267332	-	0.6120743463383976
270614	271690	+	0.6120743463383976
273119	271836	-	-0.10040189695783752
273725	276406	+	0.2137066934702257
277990	276554	-	0.4980268639498753
278407	279219	+	-0.05183893151961805
279721	279263	-	0.3110397787446262
280372	282942	+	0.7267154974724489
284402	283059	-	-0.8300749985576876
286495	285179	-	0.7776075786635519
287732	288094	+	0.7776075786635519
289221	290322	+	1.0595887962898
292993	290723	-	-1.415037499278844
294479	294348	-	0.7321884539043342
296529	295156	-	-2.4020984435713455
298130	297048	-	0.47846287942047755
302174	298560	-	6.483884662361836
303016	303657	+	6.483884662361836
304251	304437	+	1.7763280264369796
305971	304583	-	0.3400754415976219
306446	307303	+	0.26960705975728
308170	309063	+	0.26762167532944564
