FEATURE_NAME	START	END	STRAND	Roetzer log2	Lelandais log2 Rep1	Lelandais log2 Rep2	Kuo log2 Rep1	Kuo log2 Rep2	Kuo log2 Rep3	Lelandais log2 Chip-Seq Rep1
CAGL0L12782g	1370285.0	1371082.0	+		-0.392963356197005	0.651658464126585	-0.08935986575247001	-0.027904195997053845	0.04816795737586682	0.506959988719883
CAGL0L12804g	1371568.0	1372749.0	+	-0.278718117	0.0304638043517788	0.13263545339535102	1.1590207123062006	1.223133924537527	0.5105803481841876	0.7787101351107102
CAGL0L12826g	1373662.0	1373063.0	-	-0.455007851	-0.110976497502466	-0.0645834410484951	0.5733647891775587	0.9547221344706279	0.40394645633830334	0.051074184594269365
CAGL0L12848g	1375838.0	1374165.0	-	0.339382885	-0.11664821336241499	-0.18643590867823198	0.008304820237218487	-0.1129455552261704	0.1352024734619158	0.5849625007211562
CAGL0L12870g	1377010.0	1376507.0	-		-0.0790296765711564	0.252927805833362	0.2069561203114826	0.43052188109740225	0.32754211015589385	0.33642766458247736
CAGL0L12892g	1377787.0	1378776.0	+	-0.280690697	-0.8418386824210631	0.10575124629242402	0.2069561203114826	0.43052188109740225	0.32754211015589385	0.7507713936912367
CAGL0L12914g	1381906.0	1379249.0	-	-0.545316879	-0.41426377824919797	0.30754883278580103	0.309935891252991	0.24681925745013092	0.7839750303934175	0.7719254325200062
CAGL0L12936g	1382623.0	1384425.0	+	-0.223522634	-0.1706984433426	0.102896725072555	0.309935891252991	0.24681925745013092	0.7839750303934175	1.0359792971055666
CAGL0L12958g	1386175.0	1384862.0	-	0.305335385	-0.20542549488685	0.0345999002981144	-0.04850015018535552	0.45277879933314746	0.05016111423279915	1.0780025120012728
CAGL0L12980g	1386648.0	1389983.0	+	0.29606479	0.10186877807493	-0.121911240163573	-0.04850015018535552	0.04185629399558089	0.05016111423279915	0.2285315584338545
CAGL0L13002g	1390341.0	1393190.0	+	0.431972549	0.0645471185138243	0.12207761758211698	-0.29864133573037377	-0.09068863699042495	0.17539780341005287	1.199308808223407
CAGL0L13024g	1393531.0	1394088.0	+	0.408269414	0.292915073383369	0.0312571770996674	0.8417765792444576	1.0204963107493976	0.8879513797633919	0.8512982696452011
CAGL0L13046g	1394489.0	1395160.0	+	0.447004656	0.552929104138001	0.262076881577864	-0.14815799303197646	-0.11493871208310277	-0.15745939169766104	0.6993405218662891
CAGL0L13068g	1395706.0	1396878.0	+	-0.210586186	0.465043376177255	0.312689941654646	-0.2714015253522975	-0.24615487183115364	-0.21094243402534754	1.0382700169277173
CAGL0L13090g	1397800.0	1400046.0	+	-1.205563338	0.530427391896905	0.38775009794895	-0.3587682342478352	0.009965784284662108	0.0840447808006503	0.5714159688832086
CAGL0L13112g	1405225.0	1402112.0	-	-0.09265347	0.229415694180719	-0.6081361448688729	-0.4717137894740054	-0.714214540400783	-0.18337043083778248	0.6520766965796931
CAGL0L13134g	1406401.0	1408602.0	+	-0.14934024099999998	-0.23377572048651302	-0.14495404677157903	0.3956416361010849	0.4105903125280779	-0.049496728613821706	0.6520766965796931
CAGL0L13156g	1409363.0	1408752.0	-	0.642621736	0.556090873441578	0.57413518291635	-0.38600804462591154	-0.34847025715368424	0.011958941141594525	0.673593799993486
CAGL0L13178g	1410261.0	1411982.0	+	0.031135032000000003	-0.116241938746798	-0.0931924165912942	-0.38600804462591154	-0.34847025715368424	0.011958941141594525	0.42560674098903095
CAGL0L13200g	1412921.0	1412199.0	-	-0.380423891	-0.0354982537162639	-5.28324427806481e-05	-0.28269608087491443	-0.4355047732397332	0.0	0.42600861709984705
CAGL0L13222g	1413789.0	1414637.0	+	0.28091862100000003	-0.44492956315274107	0.16783203121294302	-0.2119390124538137	-0.4355047732397332	0.0	0.42600861709984705
CAGL0L13244g	1415321.0	1416664.0	+	0.104467658	0.10655848760719501	-0.0510543169919665	-0.1308839669385621	-0.15048334269839755	-0.16244228383999199	0.6706923747470401
CAGL0L13266g	1418408.0	1420147.0	+	1.390848034	0.17826206772405803	0.47875896671852497	-0.6285087955526889	-0.6172142400300719	-0.366408668866076	0.8238430448461731
CAGL0L13288g	1422721.0	1420781.0	-	-0.321132822	0.319895524765497	-0.0435062497448724	-0.40261768510034845	-0.31458659058583316	0.2939906363975315	0.29490492112081595
CAGL0L13299g	1426694.0	1431586.0	+		0.124321158868629	0.224757443101143	0.45244660652365887	0.5162276259454961	0.5996080211271688	0.3148733373534119
CAGL0L13332g	1436026.0	1439133.0	+	-0.102163141	-0.17371962401863597	0.5891524134510289	-0.700262442402256	-0.8763246314312864	-0.24083978687933374	0.1679446373140717
CAGL0L13354g	1441319.0	1439574.0	-		0.20876252938659198	-0.455849906848617				0.5751147147648091
CAGL0L13365r	1448197.0	1444790.0	-							3.698238325862498
CAGL0L13376g	1446567.0	1446322.0	-							3.7864347782642716
CAGL0L13387r	1448584.0	1448427.0	-							3.867451177403966
CAGL0L13392g	1448887.0	1448600.0	-							3.867451177403966
CAGL0L13398r	1450786.0	1448987.0	-							2.894627467578476
CAGL0L13409r	1452956.0	1453076.0	+							1.9502673589906845
CAGL0L13431g	1454265.0	1454600.0	+							0.6511717127292828
CAGL0M00110g	559.0	2.0	-	1.248983062			-0.11560309770208022	0.000996578428466226	0.050825499851776514	0.27798474729976524
CAGL0M00132g	14404.0	11636.0	-		0.167133384082516	0.230685695253978	0.8789821739071962	0.5846593447001759	0.4022854922908595	-0.43133931160794425
CAGL0M00154g	22039.0	23691.0	+	-1.102966579	-0.34313187954382	-0.574853615384307	1.1583563266872234	0.8377902655305929	0.8381224583400816	0.864772619305777
CAGL0M00176g	25221.0	24106.0	-	-0.354576755	-0.203361542650896	-0.454170461583507	0.294655022016509	0.08138723832474042	0.2096136627873927	0.8259706002249511
CAGL0M00198g	27207.0	26473.0	-	-0.121222945	-0.307511461528133	0.22869392443708603	-0.1348702806524269	-0.16842175441078924	0.07640434618240925	0.6842241320942329
CAGL0M00220g	28137.0	30434.0	+	-0.325956913	0.024405267468755	-0.19503842503206897	-0.1348702806524269	0.07009268280212341	0.07640434618240925	0.3171901758806993
CAGL0M00242g	31665.0	30628.0	-	-0.195972747	-0.00628501553410913	-0.14140373391070402	0.06610636908825837	-0.11194897679770408	0.0	0.9573556625915064
CAGL0M00264g	33173.0	32100.0	-	-0.016358471	0.184254413970772	-0.00110775867825152	-0.09666810756122231	-0.37903199562664797	-0.027904195997053845	0.2854022188622483
CAGL0M00286g	33549.0	38396.0	+	0.43841448	0.20494155643165	-0.200974743207727	-0.09666810756122231	-0.37903199562664797	0.07474338213496577	0.26893500727347797
CAGL0M00308g	39072.0	38758.0	-		-0.14891956338517903	-0.787141311905415	0.18137727398085002	0.0	0.07673653899189804	0.7210991887071851
CAGL0M00330g	39196.0	40284.0	+	-0.487827842	0.0200996896480845	0.0360773516977344	0.05879812727950646	-0.14583264336555515	0.38434708057846795	0.7254928097222575
CAGL0M00352g	46181.0	40767.0	-		0.125027582175461	0.0005274622290955231	-0.05746935604155134	0.32488456767998397	0.05514400637513007	1.3362833878644325
CAGL0M00374g	49330.0	53538.0	+	0.458359799	-0.154440750242401	0.000932932805770468	0.5836627662717097	0.2428329437362663	-0.06809952594519085	0.16255301278595985
CAGL0M00396g	53938.0	55200.0	+		0.39143170034328006	-0.262029456616061	-0.1152709048925915	-0.04052752275762584	-0.18170946679033878	0.7935491225325736
CAGL0M00418g	55675.0	55412.0	-	-0.702411635	-0.197672173427363	0.11699403054950001	0.03654120904376105	1.3852440155680301	0.15280869236481856	0.5806235649968189
CAGL0M00440g	56009.0	56707.0	+	-0.479057302	-0.416578350385017	-0.159436370548408	0.03654120904376105	1.3852440155680301	0.15280869236481856	-0.0336831262562887
CAGL0M00462g	57126.0	58961.0	+	0.027066736	0.18882765928318304	-0.240645682163103	-0.29133309392162166	-0.324884567679984	0.05713716323206275	0.5806235649968189
CAGL0M00484g	59723.0	59097.0	-	0.657933392	0.12868290801361001	0.0833567115182783	0.12058598984441113	-0.46108361957036587	-0.08703451608604887	0.5376567859427995
CAGL0M00506g	63385.0	60245.0	-	0.6510709729999999	0.381531917296909	0.162265168219441	-0.206623927501994	-0.1753978034100527	0.3052851919201486	0.9379390318677484
CAGL0M00528g	65470.0	63827.0	-	0.08828648300000001	-0.0672004723699254	0.0893343679749894	0.24349732935524357	-0.0003321928094888128	0.44912467842877135	1.0611115143033871
CAGL0M00550g	66078.0	67787.0	+	-0.596376476	0.253732835238752	0.181653692838668	0.24349732935524357	-0.0003321928094888128	0.44912467842877135	0.5180314926021693
CAGL0M00572g	68018.0	69001.0	+	-0.17119553899999998	-0.142683260553949	0.268242918994192	0.38135734529306925	0.3926519008156863	-0.03122612409194121	-0.13178987255554128
CAGL0M00594g	70659.0	73721.0	+	-0.11510616900000001	-0.161846042738854	-0.35926475440796996	0.5062618416608341	0.011958941141594525	0.06909610437365722	0.3625700793847084
CAGL0M00616g	74369.0	76687.0	+	0.708415045	-0.13861675241110402	-0.0433433682776099	-0.11493871208310277	0.07075706842110088	-0.07175364684956707	1.2704518773962767
CAGL0M00638g	78077.0	76881.0	-	0.325592719	0.0836427965525647	0.308117080090542	0.06544198346928105	-0.08304820237218405	0.27405906782820744	0.7127180479195289
CAGL0M00660g	78392.0	79429.0	+	-0.40097604200000003	-0.0577636064158913	-0.0864616896474261	0.06544198346928105	0.16709298317283436	0.2444939077837099	0.4212964897505262
CAGL0M00682g	81101.0	79782.0	-	0.160308104	0.179316552012453	0.0160186427503813	-0.4401554725725755	-0.5524366421797683	0.03421585937733978	-0.01282404035758362
CAGL0M00704g	81930.0	82796.0	+		0.6320759210958901	-0.349403453563266	-0.219247254262566	-0.22655549607131817	0.03421585937733978	-0.01282404035758362
CAGL0M00726g	83656.0	82968.0	-	0.19419257199999998	-0.36479473991637895	0.087483272910858	0.0	0.0029897352853984764	0.1029797709415083	0.5634293391715149
CAGL0M00748g	85422.0	84109.0	-	0.6650317370000001	-0.30494748358923807	0.149954781179785	0.19964787850273055	0.2514699567829734	0.375377874722272	0.9914885001444826
CAGL0M00770g	86290.0	89556.0	+	0.501632042	0.121666961729307	0.042725275112661006	0.19964787850273055	0.2514699567829734	0.375377874722272	0.9914885001444826
CAGL0M00792g	91057.0	90755.0	-		-0.37486882503167296	-0.363332191368056	1.2663189897710625	1.1852639442558108	0.593296357746883	1.7384369813828742
CAGL0M00814g	91268.0	92035.0	+	-0.232016558	0.172694581008344	-0.104316185295712	0.974985895849441	1.1852639442558108	0.48865562275793106	0.3556589521999121
CAGL0M00836g	93206.0	95191.0	+	-0.641057063	0.280942016829706	-0.342494768130097	2.574494273537706	2.709032361380644	0.75440987034892	0.07337318633021918
CAGL0M00858g	96373.0	95426.0	-	-0.248477785	-0.24724374990491896	-0.19387445875960502	0.3700627897704521	0.3418264009639096	-0.1607813197925483	0.9434164716336326
CAGL0M00874g	96799.0	97056.0	+		-0.10152277679870099	0.231435006067602	0.5816696094147773	0.6471115928840582	0.24549048621217603	0.4432343911094959
CAGL0M00880g	98599.0	97304.0	-	-0.024193693999999998	-0.35542450021125505	0.0892307187918802	0.9454207358049433	0.4790220312827577	0.31491878339532187	0.3923174227787603
CAGL0M00902g	99946.0	100296.0	+	-0.42418203200000004	-0.205101090735154	0.00806613476059141	0.9454207358049433	0.4790220312827577	0.31491878339532187	0.1191472652930048
CAGL0M00924g	102735.0	106646.0	+	0.010028336	0.0660535741989406	-0.46342006379825895	0.4019532994813709	0.05647277761308531	0.36209016234272257	-0.4918530963296747
CAGL0M00946g	107617.0	106985.0	-	0.795232717	0.265218936747589	0.335483243752373	0.0013287712379548326	0.23452812349904784	0.21858286864358834	0.6105883083966507
CAGL0M00968g	107989.0	109311.0	+		-0.128708554697092	0.325335949891443	-0.09135302260940255	-0.12756203884367462	0.07441118932547691	0.13851986408142788
CAGL0M00990g	115548.0	109609.0	-	0.6046200589999999	0.3657512977569529	0.21558518717789396	1.0078729839888256	0.8411121936254802	0.6371458085993961	1.9492891796664669
CAGL0M01012r	116503.0	116605.0	+				1.0078729839888256	0.8411121936254802	0.6371458085993961	2.0517150365441554
CAGL0M01056g	117010.0	117579.0	+	0.937581333	0.604886057555716	0.6109054619049671	1.0078729839888256	0.8411121936254802	0.6371458085993961	2.1687371092048506
CAGL0M01078g	118018.0	120105.0	+	-0.136289493	0.242804664509293	0.215889757861644	-0.058798127279506396	0.28967212987417795	0.19366840793193313	1.0084615787481959
CAGL0M01100g	121178.0	120294.0	-	-0.468914605	-0.0405239636561479	-0.451007943130731	0.19665814321733194	0.07374680370649954	0.1647676335064132	0.6303544035351705
CAGL0M01122g	122782.0	121796.0	-	0.566430895	-0.0796750406403878	-0.0705642504285459	-0.10430854217946324	-0.10763047027435053	0.2238979535954082	0.18762700317577127
CAGL0M01144g	127094.0	123429.0	-	0.46821784	0.10824656049489001	-0.102860257575542	0.3581038486288578	0.3278743029653826	0.8919376934772568	-0.5474877953024933
CAGL0M01166g	131016.0	131990.0	+		-0.45219782018656796	0.4123208794331021	0.020263761378812882	0.006976048999263391	-0.05846593447001757	0.28317205140487
CAGL0M01188g	136682.0	132330.0	-	0.082882235	0.0804406684628678	-0.24655908599541299	1.1111849477398228	1.2948875713870938	0.6627246549300289	-0.3344190390705592
CAGL0M01210g	138729.0	137725.0	-	0.6276673	0.41948610998453206	0.303212491865635	-0.25213434240195076	-0.29332625077855407	-0.08005846708678548	0.1814468713375319
CAGL0M01232g	139130.0	141289.0	+	0.941462262	0.38695697295935205	-0.010278572205855	-0.06510979065979225	-0.16410324788743574	0.166096404744368	0.5943611987234058
CAGL0M01254g	143315.0	141519.0	-	0.172456434	0.0910846982234048	-0.0505598738386889	-0.3388366656785109	-0.1129455552261704	0.006976048999263391	-0.05444778402237647
CAGL0M01276g	146641.0	144593.0	-		0.131422888457676	-0.0829981960866217	-0.04783576456637797	-0.031890509710918724	0.07773311742036418	0.04932771236356833
CAGL0M01298g	148187.0	147015.0	-	0.210940679	0.378672415310383	-0.0373539696979502	0.7188652397336254	0.33352158072669125	0.44713152157183905	0.8782115196019576
CAGL0M01320g	150079.0	148547.0	-	-0.082165519	-0.330124398895349	-0.18344156232067702	0.46141581237985463	0.4029498779098372	0.12324353232032106	0.8499745559953925
CAGL0M01342g	150584.0	152002.0	+	0.216191624	-0.292519186400495	-0.0631962716796506	-0.17041491126772165	-0.04617480051893427	0.33086403825078126	0.7530852595294831
CAGL0M01364g	153430.0	153969.0	+	-0.513052455	-0.31479921111323805	-0.017690312906658	0.6590705340256527	0.3693984041514746	0.6105703838402973	0.4854268271702417
CAGL0M01386g	155052.0	159335.0	+		0.20391643136862803	-0.0554438318025109	0.2537953064493946	0.6045909132694999	0.1368634375093593	0.2750070474998698
CAGL0M01408g	162646.0	159500.0	-	0.12820215599999998	0.190692224772895	0.0441243426137053	0.020928146997790397	-0.07275022527803329	-0.14317510088964527	0.3003949333377209
CAGL0M01430g	164428.0	166683.0	+	1.154377819	0.5409434057719761	0.28561212262033503	0.22323356797643068	-0.0003321928094888128	0.11228116960719293	0.11864449649861893
CAGL0M01452g	167313.0	168917.0	+	0.030210293	-0.15294743158400304	-0.0576741872168187	-0.39231970800619753	-0.39265190081568624	0.15181211393635258	0.3186824353837081
CAGL0M01474g	170175.0	170609.0	+		-0.40542053046809795	-0.416612264391914	1.0334518303194584	0.7610537265386946	0.2770488031136059	-0.0213736507925669
CAGL0M01496g	173900.0	171045.0	-	0.49141162299999996	0.4086892930523879	8.818957031785741e-05	0.12623326760571987	0.12523668917725359	0.16543201912539063	0.6816385201328301
CAGL0M01518g	175595.0	174378.0	-	-0.107383078	-0.121086606511263	-0.0667024875670355	-0.19699033602682067	0.027572003187565187	0.04052752275762588	0.3740657182225377
CAGL0M01540g	176896.0	175916.0	-	-0.10545719	-0.063893950027632	0.0657582221743859	0.7108926123058955	0.7205262037810689	0.293326250778554	0.4783023927368602
CAGL0M01562g	177667.0	178320.0	+	-1.102513256	-0.0914191704691216	0.129560634181687	0.7108926123058955	0.7205262037810689	0.2248945320238743	0.5350372753894739
CAGL0M01584r	178619.0	178690.0	+				0.6059196845074548	0.471049403855028	0.293326250778554	1.5387923192882302
CAGL0M01606g	178971.0	180869.0	+		0.100688585729311	-0.0591798930423046	0.6059196845074548	0.471049403855028	0.14018536560424677	1.5387923192882302
CAGL0M01628g	183079.0	181274.0	-	-0.278010254	-0.44744363776560003	0.0601464281326473	0.6079128413643873	0.4454705575243952	0.5411420866571515	0.9538708292707988
CAGL0M01650g	185485.0	184085.0	-	-0.136087555	-0.418985688581201	0.273650160354282	-0.06776733313570225	-0.0006643856189775182	-0.03122612409194121	0.966525295448912
CAGL0M01672g	186088.0	187731.0	+	-0.166964411	-0.30657187408206105	0.135292874665019	-0.062452248183882425	0.17107929688669912	0.12789423165316338	0.5398104643287811
CAGL0M01694g	190675.0	187841.0	-	-0.32857131	-0.27082304167995497	0.15454282502980302	-0.004982892142331024	-0.06610636908825854	-0.002657542475909862	0.2791540711970709
CAGL0M01716g	193696.0	192389.0	-	0.522377775	-0.3233991123671289	0.6151488217715121	0.8108826479620053	0.7069062985920307	1.1836029802083674	-0.29373120305671035
CAGL0M01738g	197743.0	201900.0	+	0.005480975999999999	0.16912803602000304	-0.128540320413048	0.06444540504081486	-0.10264757813201945	0.4365013516681995	-0.5380958956831821
CAGL0M01760g	203616.0	208115.0	+	-0.047474164000000006	-0.726333029531041	-0.686653136349311	1.2424011074878736	0.7673653899189808	0.5115769266126537	0.30812229536233193
CAGL0M01782g	208704.0	210980.0	+		0.0350755540238336	-0.0430229207882263	-0.06278444099337119	-0.018602797331369287	0.02524665352114386	0.623851514114751
CAGL0M01804g	211439.0	214294.0	+	-0.362162228	0.146143826130322	0.127650556172616	0.172740260934143	0.4428130150484854	0.1418463296516904	0.5275122285372563
CAGL0M01826g	216605.0	215340.0	-	-0.561467113	-0.112037582391809	0.194169011852412	0.3222270252040741	0.4085971556711457	0.6534232562643443	1.234121713918555
CAGL0M01848g	217235.0	217690.0	+		-0.694896011289348	0.574900158541098	0.3222270252040741	0.3368435088215785	0.6534232562643443	1.3507165183119874
CAGL0M01870g	220760.0	219813.0	-		0.356816027910219	0.8796082855362042	0.7417865435883481	0.8553964844334958	0.36574428324709857	-0.17433018056231345
CAGL0M01892g	229039.0	228017.0	-	-0.023950926	0.26264672095603303	0.147191470296874	0.5102481553746989	0.4335116163828007	0.2730624893997412	0.016873818564396122
CAGL0M01914g	232780.0	234810.0	+	-0.137493154	0.187055122523847	0.0429633674080558	0.6168820472205833	0.37903199562664797	0.14915457146044264	-0.07972719247073408
CAGL0M01936g	237735.0	234892.0	-	0.339183715	-0.0414240572788261	0.00530743593320315	-0.10364415656048574	-0.282031695255937	0.053150849518197915	-0.4871151773230117
CAGL0M01958g	240875.0	238113.0	-	0.37744312799999996	0.0900200692179454	-0.150073909264141	-0.2624323194961015	-0.22190479673847574	0.31691194025225444	0.6947079067044994
CAGL0M01980g	241386.0	243596.0	+	0.096264581	-0.107937913629242	-0.020226329651706003	-0.2624323194961015	-0.22190479673847574	-0.011294555522617091	0.6947079067044994
CAGL0M02002g	243827.0	244951.0	+	0.504098125	-0.0545857825747021	0.173846726463758	0.2132677836917687	-0.12091818265390004	0.09367837227582355	0.18057224564182084
CAGL0M02013g	245581.0	244928.0	-	-0.016224341	-0.24966654156120602	-0.2726645371762	-0.16875394722027806	-0.1312161597480508	0.1152709048925914	0.4277485510283979
CAGL0M02035g	245848.0	250293.0	+	0.349070163	-0.17467130460946304	-0.0291299880110193	-0.20463077064506152	0.005315084951819755	0.19400060074142192	0.4277485510283979
CAGL0M02057g	251271.0	250402.0	-	-0.11745385800000001	0.036133707693182	-0.0547926411567243	0.14450387212760013	0.05148988547075409	0.09766468598968832	-0.2607642322089667
CAGL0M02079g	253472.0	251658.0	-	-0.45983168399999996	0.0118472532505061	-0.6321743959009929	0.35278876367703793	-0.07407899651598814	0.010962362713128213	0.7104933828050153
CAGL0M02101g	254827.0	254024.0	-	-0.227862216	-0.462690137877604	-0.123505702985387	0.23253496664211531	0.4511178352857037	0.3494668355821504	0.5879838526963933
CAGL0M02123g	257236.0	255200.0	-	0.6897997509999999	-0.27425108338492005	-0.0268571018020907	0.5295153383250456	0.49862140704259306	0.32621333891793886	0.543142325026529
CAGL0M02145g	257734.0	258735.0	+	0.54770421	-0.101106781670819	0.450398906415817	0.5295153383250456	0.41889513276529644	0.15280869236481856	1.0061522269815952
CAGL0M02167g	259833.0	259132.0	-	-0.49871725	-0.119422380215456	-0.198980854987513	1.270637496294416	1.2158256827287746	0.9876092226100128	0.2467937648265829
CAGL0M02189g	263308.0	261290.0	-	-0.103668096	-0.23047786223155498	0.0319853430621768	0.20795269873994884	0.2275520744997844	-0.005647277761308438	0.6507645591169023
CAGL0M02211g	265449.0	264202.0	-	-0.8520413509999999	-0.0753446566798769	-0.44729153968697793	0.4713815966645166	0.20928146997790384	0.1328771237954946	-0.1387062708315922
CAGL0M02233g	269635.0	267332.0	-	-0.17018388199999998	0.190708065065316	-0.00797281097563622	0.20263761378812917	0.2052951562640389	0.018270604521880597	0.2464378953030989
CAGL0M02255g	270614.0	271690.0	+	-0.270445625	-0.16862833704181399	-0.057904983306367994	0.1956615647888656	0.2052951562640389	0.018270604521880597	0.2464378953030989
CAGL0M02277g	273119.0	271836.0	-	-0.162136199	-0.21256074982393203	0.118282469604111	-0.14350729369913404	-0.03122612409194121	0.6258512530767791	0.787696396287136
CAGL0M02299g	273725.0	276406.0	+	-1.301887853	-0.21192018181118302	-0.12150270329124101	-0.14350729369913404	-0.21891506145307707	0.14550045055606653	0.6780719051126378
CAGL0M02321g	277990.0	276554.0	-	0.066826581	0.0675230283816219	0.26919260411356893	0.22854865292825055	0.6268478315052453	0.10331196375099687	0.2713020218173943
CAGL0M02343g	278407.0	279219.0	+	-0.058537738	-0.13939984422891502	-0.100719480122145	-0.12224695389185486	-0.16509982631590198	-0.09102082979991373	0.3625700793847084
CAGL0M02365g	279721.0	279263.0	-	-0.19201156	-0.7401000496366871	0.6324484933639809	0.9600372194224477	0.6637212333584951	0.24382952216473236	0.5074015174275034
CAGL0M02387g	280372.0	282942.0	+	1.1672880890000001	-0.34431014471908195	0.223298713218887	0.9600372194224477	0.6637212333584951	0.24382952216473236	0.8179396726987702
CAGL0M02409g	284402.0	283059.0	-	1.025287826	0.609552055363581	0.337380407130513	0.30030229977781764	0.3428229793923759	0.21227120526330248	0.8813555035013809
CAGL0M02431g	286495.0	285179.0	-	0.023142862	0.0346516374446836	0.0942835718323714	0.4022854922908595	0.29731256449241894	0.15513404203123995	0.32192809488736235
CAGL0M02453g	287732.0	288094.0	+	-0.32975845600000003	-0.363791551691044	0.0471260240313927	0.18303823802829358	0.3046208063011711	0.15513404203123995	0.20723261416544228
CAGL0M02497g	289221.0	290322.0	+		-0.0348443225755999	0.42005537510361207	0.6780055241665107	0.4564329202375237	0.2245623392143857	0.04580368961312475
CAGL0M02519g	292993.0	290723.0	-	0.025862483	-0.415858828197923	-0.0896198388078064	0.23020961697569414	-0.05713716323206267	0.10364415656048571	-0.8402195559632311
CAGL0M02541g	294479.0	294348.0	-	1.8109730290000001	0.294163622370107	0.900468502739447	0.4105903125280779	0.5119091194221426	0.12590107479623097	0.8448809333330939
CAGL0M02563g	296529.0	295156.0	-	-0.32417728100000004	0.120937255245599	-0.130042565291801	0.4780254528542914	0.560409269607498	0.18901770859909098	0.11042398969365064
CAGL0M02585g	298130.0	297048.0	-	0.012028097	0.21579440422808602	-0.018722614922325	0.006311663380285993	0.2986413357303739	0.39364847924415247	0.8073549220576041
CAGL0M02607g	302174.0	298560.0	-	1.126244628	0.0637340702519027	0.24851078415104397	3.888316835065658	3.4076338397354564	2.7113577110470652	5.392038128413181
CAGL0M02629g	303016.0	303657.0	+	0.119348737	0.28056829066772404	0.20956586397517002	3.888316835065658	3.4076338397354564	2.5117098325443346	5.392038128413181
CAGL0M02640r	304251.0	304437.0	+				1.693851135583066	1.2649902185331077	2.2838255652350616	1.6938968722743204
CAGL0M02651g	305971.0	304583.0	-	0.024997635	-0.26876296698563396	0.0700983407745875	0.3667408616755648	0.16211009103050333	0.08537355203860532	0.4636562044990227
CAGL0M02673g	306446.0	307303.0	+	0.13774329	-0.7041670048773859	0.13139516324918102	0.3667408616755648	0.37105936819891844	0.11095239836923777	0.3470190758501928
CAGL0M02695g	308170.0	309063.0	+	-0.271887975	0.00414492855306725	0.25196370588276	0.7683619683474469	0.41623759028938645	0.4431452078579742	0.02663512650346661
CAGL0M02717g	309656.0	310444.0	+		0.0127901119708057	0.4097810895639	0.5029399135659467	0.6650500045964498	0.2604391626391693	1.451695969857692
CAGL0M02739g	310925.0	311881.0	+	-0.048710813	-0.030962188370665	-0.108214160399036	0.17340464655312032	0.1920074438844895	-0.04052752275762584	0.2108967824986185
CAGL0M02761g	313730.0	312153.0	-	-0.7189867329999999	-0.11839851598889399	-0.11622538345438499	-0.10796266308383934	-0.05148988547075404	0.11659967613054655	0.044394119358453436
CAGL0M02783g	315635.0	314946.0	-	-0.160801957	-0.0591265703236793	0.0874156708833634	1.0699930393632193	1.0474039283179855	0.09766468598968832	0.7162070339994088
CAGL0M02805g	317204.0	319822.0	+	1.000591232	0.523304030841517	0.14276055123635997	0.2704049469238313	0.04717137894740042	-0.11693186894003522	0.7162070339994088
CAGL0M02849g	321739.0	320283.0	-	-0.196980847	0.0313369241178844	0.322542420201026	0.8261635171984871	0.899245935286009	0.60193337079359	-0.01837852931485452
CAGL0M02871g	324009.0	325811.0	+	0.5063459060000001	-0.0734132770635294	0.12046979230536099	0.7995880924393881	0.6444540504081483	0.19499717916988824	0.6926763180214095
CAGL0M02893g	326338.0	328779.0	+	0.34591974200000003	0.337736916045473	0.0834462261056434	0.000996578428466226	-0.04418164366200194	0.13752782312833678	0.5079400804973112
CAGL0M02915g	329923.0	329147.0	-	-0.293976348	0.135081876421994	-0.144916739713483	-0.29997010696832893	-0.3096036984435023	0.8444341217203674	0.25080810350053434
CAGL0M02937g	331097.0	332218.0	+	-0.286453346	-0.169595564730728	-0.441323198572623	-0.29997010696832893	-0.3096036984435023	0.8444341217203674	0.4959574946624114
CAGL0M02959g	332990.0	335266.0	+	0.243026448	0.17651264058133603	-0.11487611778256598	-0.10098661408457585	-0.09168521541889113	0.007640434618240985	0.6418648919556332
CAGL0M02981g	335863.0	337716.0	+	0.315047358	-0.396969752939102	-0.22214716534224	-0.14815799303197646	-0.14118194403271295	0.1352024734619158	0.5749088360572332
CAGL0M03003g	339618.0	337942.0	-	1.624835883	-0.758099079920898	0.0248637750317488	-0.26608644040047774	0.3102680840624796	0.23751785878444648	0.44640167018817895
CAGL0M03025g	345613.0	341849.0	-	-0.557191667	-0.718792914451734	0.125769283406037	0.592964164937394	0.5820018022242659	0.6550842203117879	0.3981636807144475
CAGL0M03047g	346435.0	347349.0	+	-0.418131207	-0.222038342872905	-0.17780639077226698	0.592964164937394	0.5820018022242659	0.6550842203117879	0.8732428577140613
CAGL0M03069g	349230.0	347584.0	-	0.06727182	0.123023011872918	-0.259541162228645	-0.26841179006689886	0.09666810756122218	0.09334617946633493	0.12398871727545327
CAGL0M03091g	352171.0	349679.0	-	0.412507305	0.43035434193446204	-0.11086268518486	-0.05215427108973157	0.1192572186064562	0.09799687879917718	0.09868427485940696
CAGL0M03113g	352552.0	354423.0	+	0.041123554	0.137425433680692	-0.150931510197691	-0.07607215337292056	0.12623326760571987	0.044846029280979506	0.923038018185116
CAGL0M03135g	357859.0	354638.0	-	0.034059368	-0.206441396526915	0.0156362850610039	0.12855861727214093	0.21459655492972377	0.30428861349168235	0.5405683813627028
